lon,lat,elev,exp,slope,veg
503.9616062,722.3987508,893,190,9,1
507.4718987,722.3987508,975,90,0,9
510.9821912,722.3987508,1036,342,0,9
514.4924837,722.3987508,1066,248,18,9
518.0027762,722.3987508,1150,102,12,9
521.5130687,722.3987508,999,88,5,8
525.0233612,722.3987508,1158,169,5,8
528.5336537,722.3987508,1100,261,10,8
532.0439462,722.3987508,1259,207,12,9
535.5542387,722.3987508,1257,203,7,7
539.0645312,722.3987508,1343,86,6,7
542.5748237,722.3987508,1277,217,8,7
546.0851162,722.3987508,1231,140,6,7
549.5954087,722.3987508,1066,282,1,9
553.1057012,722.3987508,1324,144,7,9
556.6159937,722.3987508,1345,171,2,7
560.1262862,722.3987508,1409,19,7,7
563.6365787,722.3987508,1308,108,11,7
567.1468712,722.3987508,1252,337,15,7
570.6571637,722.3987508,1328,66,8,7
574.1674562,722.3987508,1343,173,1,7
577.6777487,722.3987508,1204,289,21,7
581.1880412,722.3987508,1265,87,6,7
584.6983337,722.3987508,1157,91,4,9
588.2086262,722.3987508,1219,52,4,7
591.7189187,722.3987508,1231,256,5,7
595.2292112,722.3987508,1285,298,6,7
598.7395037,722.3987508,1495,336,13,6
602.2497962,722.3987508,1810,240,11,6
605.7600887,722.3987508,1978,107,4,7
609.2703812,722.3987508,1763,75,7,8
612.7806737,722.3987508,1947,334,12,6
616.2909662,722.3987508,1696,8,9,6
619.8012587,722.3987508,1817,64,11,6
623.3115512,722.3987508,1768,315,0,6
626.8218437,722.3987508,1654,53,3,6
630.3321362,722.3987508,1512,14,3,6
633.8424287,722.3987508,1387,8,7,7
637.3527212,722.3987508,1219,72,0,7
640.8630137,722.3987508,1172,53,1,7
644.3733062,722.3987508,1202,269,5,7
647.8835987,722.3987508,1221,21,2,7
651.3938912,722.3987508,1158,-1,0,1
654.9041837,722.3987508,1158,-1,0,7
658.4144762,722.3987508,1143,141,1,6
661.9247687,722.3987508,1109,203,4,7
665.4350612,722.3987508,1101,150,2,1
668.9453537,722.3987508,1124,40,5,7
672.4556462,722.3987508,1097,-1,0,7
675.9659387,722.3987508,1169,160,10,7
679.4762312,722.3987508,1113,201,11,7
682.9865237,722.3987508,1097,-1,0,7
686.4968162,722.3987508,1097,-1,0,7
690.0071087,722.3987508,1097,-1,0,6
693.5174012,722.3987508,1095,162,0,6
697.0276937,722.3987508,1114,207,16,1
700.5379862,722.3987508,1342,208,17,9
704.0482787,722.3987508,1441,268,16,1
707.5585712,722.3987508,1749,151,16,2
711.0688637,722.3987508,1691,75,15,1
714.5791562,722.3987508,1322,5,17,1
718.0894487,722.3987508,1334,207,13,1
721.5997412,722.3987508,1390,168,14,1
725.1100337,722.3987508,1296,86,15,1
728.6203262,722.3987508,1160,22,9,1
732.1306187,722.3987508,1161,36,16,1
735.6409112,722.3987508,898,266,14,7
739.1512037,722.3987508,1159,170,11,7
742.6614962,722.3987508,1282,157,4,1
746.1717887,722.3987508,1022,187,23,1
749.6820812,722.3987508,1000,129,13,9
753.1923737,722.3987508,671,114,12,9
756.7026662,722.3987508,867,50,14,9
760.2129587,722.3987508,1022,352,24,1
763.7232512,722.3987508,1108,28,15,1
767.2335437,722.3987508,1392,315,18,1
770.7438362,722.3987508,1527,283,8,9
426.7351712,719.8542858,1585,315,4,6
454.8175112,719.8542858,1833,280,5,7
458.3278037,719.8542858,1471,96,4,7
461.8380962,719.8542858,1201,338,8,7
465.3483887,719.8542858,1400,313,2,5
468.8586812,719.8542858,1388,136,12,8
472.3689737,719.8542858,1399,35,13,7
475.8792662,719.8542858,1299,276,11,7
479.3895587,719.8542858,1106,57,8,9
482.8998512,719.8542858,1160,322,11,9
486.4101437,719.8542858,1109,189,4,9
489.9204362,719.8542858,968,28,6,9
493.4307287,719.8542858,731,31,0,9
496.9410212,719.8542858,925,48,4,9
500.4513137,719.8542858,867,33,16,8
503.9616062,719.8542858,799,342,5,7
507.4718987,719.8542858,793,151,0,9
510.9821912,719.8542858,817,180,5,9
514.4924837,719.8542858,915,291,9,9
518.0027762,719.8542858,1046,158,12,7
521.5130687,719.8542858,924,296,15,8
525.0233612,719.8542858,1044,151,3,8
528.5336537,719.8542858,1024,246,7,9
532.0439462,719.8542858,1036,153,0,9
535.5542387,719.8542858,1125,177,11,7
539.0645312,719.8542858,1219,135,1,9
542.5748237,719.8542858,1124,110,12,9
546.0851162,719.8542858,1237,112,8,9
549.5954087,719.8542858,1137,204,7,9
553.1057012,719.8542858,1142,201,1,9
556.6159937,719.8542858,1200,185,6,9
560.1262862,719.8542858,1248,244,5,9
563.6365787,719.8542858,1147,159,3,9
567.1468712,719.8542858,1220,120,3,9
570.6571637,719.8542858,1140,242,5,9
574.1674562,719.8542858,1129,188,3,9
577.6777487,719.8542858,1115,208,3,4
581.1880412,719.8542858,1098,144,1,7
584.6983337,719.8542858,1093,180,0,7
588.2086262,719.8542858,1158,233,0,7
591.7189187,719.8542858,1199,269,14,6
595.2292112,719.8542858,1235,230,5,7
598.7395037,719.8542858,1540,231,13,6
602.2497962,719.8542858,1633,237,11,6
605.7600887,719.8542858,1523,232,1,6
609.2703812,719.8542858,1924,216,18,6
612.7806737,719.8542858,1741,253,19,8
616.2909662,719.8542858,1888,28,18,6
619.8012587,719.8542858,1815,261,7,6
623.3115512,719.8542858,1888,242,3,6
626.8218437,719.8542858,1785,334,16,6
630.3321362,719.8542858,1565,227,17,5
633.8424287,719.8542858,1452,103,9,7
637.3527212,719.8542858,1310,62,17,7
640.8630137,719.8542858,1219,-1,0,1
644.3733062,719.8542858,1269,278,11,7
647.8835987,719.8542858,1219,-1,0,9
651.3938912,719.8542858,1207,12,4,1
654.9041837,719.8542858,1269,70,10,1
658.4144762,719.8542858,1213,57,4,1
661.9247687,719.8542858,1191,309,11,7
665.4350612,719.8542858,1216,285,3,9
668.9453537,719.8542858,1227,317,11,1
672.4556462,719.8542858,1332,43,15,5
675.9659387,719.8542858,1399,10,6,5
679.4762312,719.8542858,1414,41,16,5
682.9865237,719.8542858,1287,54,3,7
686.4968162,719.8542858,1329,9,10,7
690.0071087,719.8542858,1114,50,6,1
693.5174012,719.8542858,1122,9,14,9
697.0276937,719.8542858,1220,18,12,1
700.5379862,719.8542858,1371,35,12,1
704.0482787,719.8542858,1407,296,11,9
707.5585712,719.8542858,1544,339,13,9
711.0688637,719.8542858,1588,306,6,2
714.5791562,719.8542858,1669,347,16,8
718.0894487,719.8542858,1407,30,9,1
721.5997412,719.8542858,1085,219,5,1
725.1100337,719.8542858,1282,276,9,9
728.6203262,719.8542858,1406,106,16,9
732.1306187,719.8542858,1427,118,21,9
735.6409112,719.8542858,1088,357,26,9
739.1512037,719.8542858,903,218,15,1
742.6614962,719.8542858,1151,312,11,1
746.1717887,719.8542858,1262,330,22,2
749.6820812,719.8542858,694,92,35,9
753.1923737,719.8542858,878,245,13,9
756.7026662,719.8542858,1154,106,9,9
760.2129587,719.8542858,1123,308,14,9
763.7232512,719.8542858,1223,196,7,9
767.2335437,719.8542858,1243,331,13,9
770.7438362,719.8542858,1407,100,6,9
454.8175112,717.3098208,1767,0,0,7
458.3278037,717.3098208,1438,72,10,7
461.8380962,717.3098208,1381,351,7,5
465.3483887,717.3098208,1636,285,12,6
468.8586812,717.3098208,1718,34,9,5
472.3689737,717.3098208,1509,325,12,6
475.8792662,717.3098208,1459,168,12,5
479.3895587,717.3098208,1240,82,12,7
482.8998512,717.3098208,1428,165,13,7
486.4101437,717.3098208,1375,72,14,7
489.9204362,717.3098208,976,129,5,7
493.4307287,717.3098208,941,265,10,9
496.9410212,717.3098208,1096,273,5,9
500.4513137,717.3098208,1038,67,8,7
503.9616062,717.3098208,1163,58,2,7
507.4718987,717.3098208,1030,118,7,7
510.9821912,717.3098208,1025,100,15,9
514.4924837,717.3098208,890,35,13,7
518.0027762,717.3098208,852,320,3,7
521.5130687,717.3098208,853,-1,0,7
525.0233612,717.3098208,862,101,11,7
528.5336537,717.3098208,914,315,0,7
532.0439462,717.3098208,914,55,1,7
535.5542387,717.3098208,982,149,3,1
539.0645312,717.3098208,1055,220,4,7
542.5748237,717.3098208,975,266,1,7
546.0851162,717.3098208,1101,327,19,7
549.5954087,717.3098208,1073,167,5,9
553.1057012,717.3098208,1176,180,9,8
556.6159937,717.3098208,1128,264,12,9
560.1262862,717.3098208,1215,172,5,9
563.6365787,717.3098208,1143,-1,0,7
567.1468712,717.3098208,1067,183,1,7
570.6571637,717.3098208,1068,200,1,1
574.1674562,717.3098208,1036,-1,0,1
577.6777487,717.3098208,1036,346,0,7
581.1880412,717.3098208,1094,301,0,7
584.6983337,717.3098208,1099,297,0,7
588.2086262,717.3098208,1119,27,1,1
591.7189187,717.3098208,1158,-1,0,7
595.2292112,717.3098208,1190,263,3,1
598.7395037,717.3098208,1341,243,0,1
602.2497962,717.3098208,1542,203,16,6
605.7600887,717.3098208,1593,106,23,6
609.2703812,717.3098208,1831,5,7,6
612.7806737,717.3098208,1816,187,16,6
616.2909662,717.3098208,1966,286,7,7
619.8012587,717.3098208,1741,124,14,8
623.3115512,717.3098208,1837,151,3,6
626.8218437,717.3098208,1725,228,18,6
630.3321362,717.3098208,1524,101,0,5
633.8424287,717.3098208,1412,45,2,7
637.3527212,717.3098208,1229,77,7,1
640.8630137,717.3098208,1219,-1,0,1
644.3733062,717.3098208,1219,-1,0,7
647.8835987,717.3098208,1219,-1,0,9
651.3938912,717.3098208,1231,223,7,9
654.9041837,717.3098208,1340,296,4,9
658.4144762,717.3098208,1280,298,1,9
661.9247687,717.3098208,1301,314,6,9
665.4350612,717.3098208,1471,342,14,7
668.9453537,717.3098208,1486,11,13,5
672.4556462,717.3098208,1738,317,12,6
679.4762312,717.3098208,1601,53,4,5
690.0071087,717.3098208,1340,131,8,9
693.5174012,717.3098208,1330,41,15,9
697.0276937,717.3098208,1596,264,17,1
700.5379862,717.3098208,1701,63,12,9
704.0482787,717.3098208,1491,61,13,1
707.5585712,717.3098208,1583,353,3,1
711.0688637,717.3098208,1647,240,4,1
714.5791562,717.3098208,1575,174,21,1
718.0894487,717.3098208,1465,88,2,1
721.5997412,717.3098208,1093,45,6,1
725.1100337,717.3098208,974,194,0,1
728.6203262,717.3098208,1061,85,20,1
732.1306187,717.3098208,912,117,17,9
735.6409112,717.3098208,1035,170,18,9
739.1512037,717.3098208,731,-1,0,1
742.6614962,717.3098208,1099,209,11,1
746.1717887,717.3098208,1461,27,0,2
749.6820812,717.3098208,860,40,10,9
753.1923737,717.3098208,932,299,13,9
756.7026662,717.3098208,854,224,23,9
760.2129587,717.3098208,1098,218,2,9
763.7232512,717.3098208,1194,329,14,9
767.2335437,717.3098208,1281,117,1,9
770.7438362,717.3098208,1366,303,16,1
458.3278037,714.7653558,1580,137,4,7
461.8380962,714.7653558,1618,329,20,5
465.3483887,714.7653558,1952,228,4,7
468.8586812,714.7653558,1973,57,10,7
472.3689737,714.7653558,1737,116,14,6
475.8792662,714.7653558,1521,321,13,5
479.3895587,714.7653558,1340,104,12,5
482.8998512,714.7653558,1458,300,20,6
486.4101437,714.7653558,1349,108,13,7
489.9204362,714.7653558,940,142,16,7
493.4307287,714.7653558,977,339,11,9
496.9410212,714.7653558,1308,286,15,9
500.4513137,714.7653558,1383,29,12,7
503.9616062,714.7653558,1310,5,10,7
507.4718987,714.7653558,1296,4,11,7
510.9821912,714.7653558,1083,136,11,7
514.4924837,714.7653558,1097,349,1,7
518.0027762,714.7653558,912,86,3,9
521.5130687,714.7653558,976,38,0,7
525.0233612,714.7653558,914,280,4,7
528.5336537,714.7653558,853,-1,0,7
532.0439462,714.7653558,856,35,7,7
535.5542387,714.7653558,885,8,3,7
539.0645312,714.7653558,914,-1,0,7
542.5748237,714.7653558,914,-1,0,7
546.0851162,714.7653558,914,83,1,7
549.5954087,714.7653558,913,328,3,7
553.1057012,714.7653558,985,0,2,8
556.6159937,714.7653558,992,5,7,9
560.1262862,714.7653558,985,82,0,7
563.6365787,714.7653558,989,58,1,7
567.1468712,714.7653558,987,287,2,1
570.6571637,714.7653558,1045,335,1,1
574.1674562,714.7653558,1097,90,1,1
577.6777487,714.7653558,1096,259,0,1
581.1880412,714.7653558,1132,340,2,1
584.6983337,714.7653558,1143,328,2,1
588.2086262,714.7653558,1165,37,1,7
591.7189187,714.7653558,1198,315,2,1
595.2292112,714.7653558,1190,316,4,7
598.7395037,714.7653558,1274,193,3,1
602.2497962,714.7653558,1432,108,13,5
605.7600887,714.7653558,1388,146,23,6
609.2703812,714.7653558,1461,349,4,6
612.7806737,714.7653558,1646,180,0,6
616.2909662,714.7653558,1998,244,8,7
619.8012587,714.7653558,1663,84,13,6
623.3115512,714.7653558,1520,135,1,5
626.8218437,714.7653558,1571,101,13,5
630.3321362,714.7653558,1462,0,0,5
633.8424287,714.7653558,1343,126,2,7
637.3527212,714.7653558,1280,-1,0,7
640.8630137,714.7653558,1256,5,1,7
644.3733062,714.7653558,1255,354,1,7
647.8835987,714.7653558,1220,344,2,9
651.3938912,714.7653558,1277,134,17,9
654.9041837,714.7653558,1349,190,13,9
658.4144762,714.7653558,1511,327,18,1
661.9247687,714.7653558,1524,215,1,1
665.4350612,714.7653558,1821,323,5,2
711.0688637,714.7653558,1489,203,4,9
714.5791562,714.7653558,1404,146,2,1
718.0894487,714.7653558,1163,166,11,1
721.5997412,714.7653558,1063,349,20,1
725.1100337,714.7653558,1138,5,3,9
728.6203262,714.7653558,1130,292,10,9
732.1306187,714.7653558,1220,25,14,1
735.6409112,714.7653558,1096,4,4,1
739.1512037,714.7653558,898,49,21,1
742.6614962,714.7653558,856,223,7,1
746.1717887,714.7653558,1263,280,16,9
749.6820812,714.7653558,1124,58,27,9
753.1923737,714.7653558,890,251,22,9
756.7026662,714.7653558,1036,51,10,9
760.2129587,714.7653558,872,192,15,9
763.7232512,714.7653558,1081,198,14,9
767.2335437,714.7653558,1277,222,7,1
770.7438362,714.7653558,1332,253,15,2
774.2541287,714.7653558,1397,188,2,2
458.3278037,712.2208908,1706,71,3,5
461.8380962,712.2208908,1583,304,1,5
465.3483887,712.2208908,1753,144,4,7
468.8586812,712.2208908,1902,251,6,7
472.3689737,712.2208908,1683,43,5,5
475.8792662,712.2208908,1694,301,18,6
479.3895587,712.2208908,1609,40,10,5
482.8998512,712.2208908,1609,287,16,5
486.4101437,712.2208908,1469,50,24,7
489.9204362,712.2208908,1030,64,16,7
493.4307287,712.2208908,1027,282,8,9
496.9410212,712.2208908,1299,300,20,7
500.4513137,712.2208908,1673,243,24,6
503.9616062,712.2208908,1651,318,5,6
507.4718987,712.2208908,1404,44,4,7
510.9821912,712.2208908,1323,71,17,7
514.4924837,712.2208908,1276,308,19,7
518.0027762,712.2208908,1180,306,19,7
521.5130687,712.2208908,1213,3,7,1
525.0233612,712.2208908,1038,123,9,7
528.5336537,712.2208908,1049,12,8,7
532.0439462,712.2208908,1030,301,15,7
535.5542387,712.2208908,1036,304,3,9
539.0645312,712.2208908,976,31,1,9
542.5748237,712.2208908,1035,298,6,8
546.0851162,712.2208908,1046,12,5,9
549.5954087,712.2208908,1080,11,1,9
553.1057012,712.2208908,1082,279,6,9
556.6159937,712.2208908,1092,49,8,9
560.1262862,712.2208908,1095,73,4,7
563.6365787,712.2208908,1261,129,7,7
567.1468712,712.2208908,1173,13,11,7
570.6571637,712.2208908,1157,345,8,7
574.1674562,712.2208908,1328,307,11,1
577.6777487,712.2208908,1189,24,2,1
581.1880412,712.2208908,1219,-1,0,1
584.6983337,712.2208908,1185,341,4,1
588.2086262,712.2208908,1224,288,3,1
591.7189187,712.2208908,1258,9,1,1
595.2292112,712.2208908,1246,328,3,7
598.7395037,712.2208908,1219,0,0,7
602.2497962,712.2208908,1360,199,23,5
605.7600887,712.2208908,1724,318,15,6
609.2703812,712.2208908,1841,1,14,7
612.7806737,712.2208908,2039,296,19,7
616.2909662,712.2208908,2134,300,1,7
619.8012587,712.2208908,1838,148,15,6
623.3115512,712.2208908,1586,47,12,5
626.8218437,712.2208908,1402,45,0,5
630.3321362,712.2208908,1351,15,8,5
633.8424287,712.2208908,1386,66,4,7
637.3527212,712.2208908,1401,260,3,7
640.8630137,712.2208908,1331,63,2,9
644.3733062,712.2208908,1341,-1,0,9
647.8835987,712.2208908,1280,-1,0,9
651.3938912,712.2208908,1248,100,15,9
654.9041837,712.2208908,1340,308,4,1
658.4144762,712.2208908,1596,234,13,1
718.0894487,712.2208908,1524,135,0,1
721.5997412,712.2208908,1225,109,4,1
725.1100337,712.2208908,1218,27,1,9
728.6203262,712.2208908,1288,278,14,9
732.1306187,712.2208908,1391,82,4,1
735.6409112,712.2208908,1263,142,9,1
739.1512037,712.2208908,955,72,10,1
742.6614962,712.2208908,920,223,18,9
746.1717887,712.2208908,1155,144,12,9
749.6820812,712.2208908,753,130,24,9
753.1923737,712.2208908,1132,310,21,9
756.7026662,712.2208908,1036,14,0,9
760.2129587,712.2208908,1033,297,2,9
763.7232512,712.2208908,1219,312,3,9
767.2335437,712.2208908,1219,230,2,1
770.7438362,712.2208908,1331,237,11,2
774.2541287,712.2208908,1280,-1,0,2
777.7644212,712.2208908,1219,90,0,1
461.8380962,709.6764258,1707,-1,0,7
465.3483887,709.6764258,1674,13,7,7
468.8586812,709.6764258,1794,169,6,7
472.3689737,709.6764258,1721,66,15,5
475.8792662,709.6764258,1707,-1,0,5
479.3895587,709.6764258,1394,180,11,7
482.8998512,709.6764258,1409,143,18,7
486.4101437,709.6764258,1215,214,9,7
489.9204362,709.6764258,880,112,10,8
493.4307287,709.6764258,1373,192,26,1
496.9410212,709.6764258,1560,159,19,6
500.4513137,709.6764258,1736,141,24,6
503.9616062,709.6764258,1765,80,7,5
507.4718987,709.6764258,1919,180,9,6
510.9821912,709.6764258,1735,345,10,6
514.4924837,709.6764258,1426,43,15,7
518.0027762,709.6764258,1170,266,14,7
521.5130687,709.6764258,1941,76,31,7
525.0233612,709.6764258,1180,60,15,7
528.5336537,709.6764258,1568,58,15,7
532.0439462,709.6764258,1461,13,1,7
535.5542387,709.6764258,1192,10,8,7
539.0645312,709.6764258,1097,304,0,7
542.5748237,709.6764258,1157,300,3,9
546.0851162,709.6764258,1066,45,0,8
549.5954087,709.6764258,1215,2,1,8
553.1057012,709.6764258,1212,291,3,7
556.6159937,709.6764258,1130,131,26,7
560.1262862,709.6764258,1581,11,19,5
563.6365787,709.6764258,1465,315,3,6
567.1468712,709.6764258,1491,323,16,6
570.6571637,709.6764258,1371,-1,0,7
574.1674562,709.6764258,1475,320,10,7
577.6777487,709.6764258,1353,39,12,7
581.1880412,709.6764258,1269,12,5,7
584.6983337,709.6764258,1289,47,9,7
588.2086262,709.6764258,1333,339,6,7
591.7189187,709.6764258,1349,27,1,1
595.2292112,709.6764258,1336,335,2,7
598.7395037,709.6764258,1280,-1,0,1
602.2497962,709.6764258,1343,209,7,8
605.7600887,709.6764258,1430,86,20,5
609.2703812,709.6764258,1682,158,20,6
612.7806737,709.6764258,1735,161,15,6
616.2909662,709.6764258,1886,210,1,6
619.8012587,709.6764258,1995,155,10,4
623.3115512,709.6764258,1869,32,15,6
626.8218437,709.6764258,1522,263,9,6
630.3321362,709.6764258,1524,45,0,6
633.8424287,709.6764258,1683,319,18,7
637.3527212,709.6764258,1490,352,11,2
640.8630137,709.6764258,1402,207,0,2
644.3733062,709.6764258,1368,109,4,9
647.8835987,709.6764258,1355,282,6,1
651.3938912,709.6764258,1318,321,11,9
654.9041837,709.6764258,1614,324,14,1
725.1100337,709.6764258,1291,159,2,9
728.6203262,709.6764258,1373,183,13,9
732.1306187,709.6764258,1216,143,7,1
735.6409112,709.6764258,1182,54,8,1
739.1512037,709.6764258,929,34,8,1
742.6614962,709.6764258,791,193,7,1
746.1717887,709.6764258,1099,38,0,9
749.6820812,709.6764258,771,260,35,9
753.1923737,709.6764258,1355,181,23,9
756.7026662,709.6764258,1184,81,15,9
760.2129587,709.6764258,975,153,0,1
763.7232512,709.6764258,1027,231,6,1
767.2335437,709.6764258,981,221,6,1
770.7438362,709.6764258,1215,274,16,1
774.2541287,709.6764258,1216,132,3,2
777.7644212,709.6764258,1219,315,0,1
472.3689737,707.1319608,1891,24,3,6
475.8792662,707.1319608,1619,301,19,5
479.3895587,707.1319608,1635,14,17,7
482.8998512,707.1319608,1352,307,13,7
486.4101437,707.1319608,1083,7,22,7
489.9204362,707.1319608,1097,315,0,9
493.4307287,707.1319608,1336,226,12,7
496.9410212,707.1319608,1244,188,14,7
500.4513137,707.1319608,1515,174,13,7
503.9616062,707.1319608,1642,216,8,5
507.4718987,707.1319608,1686,174,14,8
510.9821912,707.1319608,1771,262,10,6
514.4924837,707.1319608,1634,95,24,5
518.0027762,707.1319608,1301,50,11,7
521.5130687,707.1319608,1658,241,19,6
525.0233612,707.1319608,1701,34,29,6
528.5336537,707.1319608,1643,48,13,7
532.0439462,707.1319608,1720,129,22,7
535.5542387,707.1319608,1721,136,7,7
539.0645312,707.1319608,1500,38,23,7
542.5748237,707.1319608,1286,346,1,7
546.0851162,707.1319608,1343,219,18,7
549.5954087,707.1319608,1295,90,1,7
553.1057012,707.1319608,1461,318,9,5
556.6159937,707.1319608,1228,89,8,7
560.1262862,707.1319608,1508,324,18,5
563.6365787,707.1319608,2029,68,21,7
567.1468712,707.1319608,1961,333,22,6
570.6571637,707.1319608,1658,261,29,6
574.1674562,707.1319608,1913,23,20,6
577.6777487,707.1319608,1870,339,17,5
581.1880412,707.1319608,1548,33,19,6
584.6983337,707.1319608,1600,102,13,7
588.2086262,707.1319608,1654,349,7,7
591.7189187,707.1319608,1497,270,18,7
595.2292112,707.1319608,1504,45,13,7
598.7395037,707.1319608,1342,19,10,7
602.2497962,707.1319608,1519,317,13,6
605.7600887,707.1319608,1768,288,0,6
609.2703812,707.1319608,1818,326,20,6
612.7806737,707.1319608,1970,4,16,4
616.2909662,707.1319608,1775,229,6,4
619.8012587,707.1319608,2024,18,8,4
623.3115512,707.1319608,1848,345,20,6
626.8218437,707.1319608,1807,285,20,6
630.3321362,707.1319608,1736,13,11,4
633.8424287,707.1319608,1970,89,20,7
637.3527212,707.1319608,1828,217,26,2
640.8630137,707.1319608,1689,96,17,7
644.3733062,707.1319608,1403,100,5,2
647.8835987,707.1319608,1354,51,10,9
651.3938912,707.1319608,1341,248,3,9
654.9041837,707.1319608,1464,151,2,9
725.1100337,707.1319608,1234,79,17,9
728.6203262,707.1319608,1158,108,0,9
732.1306187,707.1319608,1219,90,0,1
735.6409112,707.1319608,1097,-1,0,1
739.1512037,707.1319608,978,127,12,1
742.6614962,707.1319608,734,30,4,1
746.1717887,707.1319608,833,237,8,7
749.6820812,707.1319608,658,61,5,9
753.1923737,707.1319608,815,285,18,9
756.7026662,707.1319608,1172,45,14,9
760.2129587,707.1319608,976,162,0,2
763.7232512,707.1319608,921,193,19,1
767.2335437,707.1319608,913,214,3,1
770.7438362,707.1319608,1145,256,21,1
774.2541287,707.1319608,1158,-1,0,2
777.7644212,707.1319608,1134,255,18,1
479.3895587,704.5874958,1564,252,9,7
482.8998512,704.5874958,1459,145,9,7
486.4101437,704.5874958,1348,60,9,7
489.9204362,704.5874958,1080,71,15,7
493.4307287,704.5874958,1051,27,16,8
496.9410212,704.5874958,1022,181,3,9
500.4513137,704.5874958,1110,179,4,7
503.9616062,704.5874958,1210,216,4,7
507.4718987,704.5874958,1461,170,16,7
510.9821912,704.5874958,1558,215,14,7
514.4924837,704.5874958,1718,227,12,5
518.0027762,704.5874958,1719,14,20,5
521.5130687,704.5874958,1574,302,24,5
525.0233612,704.5874958,1642,71,15,5
528.5336537,704.5874958,1707,250,8,5
532.0439462,704.5874958,1535,144,20,7
535.5542387,704.5874958,1711,310,17,6
539.0645312,704.5874958,1550,88,18,6
542.5748237,704.5874958,1456,101,9,6
546.0851162,704.5874958,1295,207,0,7
549.5954087,704.5874958,1524,-1,0,5
553.1057012,704.5874958,1523,350,2,5
556.6159937,704.5874958,1295,116,7,7
560.1262862,704.5874958,1635,224,16,7
563.6365787,704.5874958,1936,124,29,6
567.1468712,704.5874958,2273,12,24,6
570.6571637,704.5874958,2172,299,23,7
574.1674562,704.5874958,2034,313,15,3
577.6777487,704.5874958,1929,168,27,6
581.1880412,704.5874958,1832,220,19,7
584.6983337,704.5874958,2169,50,20,3
588.2086262,704.5874958,1772,15,13,6
591.7189187,704.5874958,1777,341,12,7
595.2292112,704.5874958,1898,354,20,6
598.7395037,704.5874958,1545,80,17,6
602.2497962,704.5874958,1828,230,6,5
605.7600887,704.5874958,1918,347,11,6
609.2703812,704.5874958,2006,268,24,7
612.7806737,704.5874958,2197,29,2,4
616.2909662,704.5874958,1707,115,1,4
619.8012587,704.5874958,2073,214,2,6
623.3115512,704.5874958,2071,207,5,6
626.8218437,704.5874958,2145,207,13,7
630.3321362,704.5874958,2146,348,19,3
633.8424287,704.5874958,1861,139,15,7
637.3527212,704.5874958,1840,204,23,6
640.8630137,704.5874958,1629,306,16,6
644.3733062,704.5874958,1521,120,13,7
647.8835987,704.5874958,1590,137,3,7
651.3938912,704.5874958,1397,1,6,5
721.5997412,704.5874958,1233,54,4,9
725.1100337,704.5874958,1219,-1,0,9
728.6203262,704.5874958,1102,3,2,1
732.1306187,704.5874958,1141,323,2,9
735.6409112,704.5874958,1120,48,5,1
739.1512037,704.5874958,960,32,21,9
742.6614962,704.5874958,792,180,0,9
746.1717887,704.5874958,740,25,10,9
749.6820812,704.5874958,848,218,5,9
753.1923737,704.5874958,861,12,13,9
756.7026662,704.5874958,924,355,26,9
760.2129587,704.5874958,1098,243,15,2
763.7232512,704.5874958,846,60,18,1
767.2335437,704.5874958,789,108,1,9
770.7438362,704.5874958,853,250,1,1
774.2541287,704.5874958,1079,124,13,9
777.7644212,704.5874958,853,225,0,9
479.3895587,702.0430308,1462,153,0,7
482.8998512,702.0430308,1403,191,1,7
486.4101437,702.0430308,1307,107,17,7
489.9204362,702.0430308,1107,42,7,7
493.4307287,702.0430308,1129,37,3,9
496.9410212,702.0430308,1036,45,0,9
500.4513137,702.0430308,1035,315,0,7
503.9616062,702.0430308,1100,207,8,7
507.4718987,702.0430308,1280,-1,0,7
510.9821912,702.0430308,1403,308,6,7
514.4924837,702.0430308,1649,316,7,7
518.0027762,702.0430308,1557,99,26,7
521.5130687,702.0430308,1526,197,1,7
525.0233612,702.0430308,1471,305,11,5
528.5336537,702.0430308,1676,112,15,5
532.0439462,702.0430308,1571,91,14,5
535.5542387,702.0430308,1649,269,14,6
539.0645312,702.0430308,1867,297,15,6
542.5748237,702.0430308,1523,18,0,6
546.0851162,702.0430308,1594,341,24,5
549.5954087,702.0430308,1589,105,12,7
553.1057012,702.0430308,1503,148,14,8
556.6159937,702.0430308,1281,117,10,7
560.1262862,702.0430308,1495,7,17,5
563.6365787,702.0430308,1510,358,14,6
567.1468712,702.0430308,1700,109,18,5
570.6571637,702.0430308,1708,279,11,7
574.1674562,702.0430308,2031,265,15,7
577.6777487,702.0430308,2196,336,1,6
581.1880412,702.0430308,1868,329,13,7
584.6983337,702.0430308,2401,69,9,3
588.2086262,702.0430308,2123,297,23,4
591.7189187,702.0430308,2324,237,32,4
595.2292112,702.0430308,2365,89,19,4
598.7395037,702.0430308,1642,15,5,6
602.2497962,702.0430308,1498,264,20,6
605.7600887,702.0430308,1959,267,31,4
609.2703812,702.0430308,2219,288,30,4
612.7806737,702.0430308,2070,146,13,4
616.2909662,702.0430308,1735,97,8,4
619.8012587,702.0430308,1776,169,8,6
623.3115512,702.0430308,1938,221,4,6
626.8218437,702.0430308,1933,222,13,6
630.3321362,702.0430308,2195,141,1,7
633.8424287,702.0430308,1973,51,21,8
637.3527212,702.0430308,1876,42,19,6
640.8630137,702.0430308,1999,259,23,8
644.3733062,702.0430308,1586,122,16,7
