lon,lat,yr,mo,day,size,elev,slope,aspect,dia,veg9
604.2354,758.8153,86,8,10,0.1,1707,1,107,131,6
593.1928,757.8802,86,8,10,0.1,1813,4,60,131,2
602.0354,757.8802,86,8,10,400,1721,3,0.00986,131,6
578.4578,756.9563,86,8,10,0.1,1764,14,183,131,8
580.8564,756.9563,86,8,10,0.1,2012,12,190,131,8
589.5112,756.9563,86,8,10,3200,1926,4,246,131,4
591.3571,756.9563,86,8,10,0.1,1979,5,62,131,4
581.2272,756.3997,86,8,10,960,1832,6,279,131,6
584.9191,756.3997,86,8,10,0.1,1894,3,274,131,6
604.2669,756.0323,86,8,10,0.1,1776,3,154,131,6
589.5255,755.6539,86,8,10,0.1,1801,10,246,131,7
601.1381,755.0973,86,8,10,0.3,1769,3,88,131,4
596.358,754.5407,86,8,10,29,1859,4,8,131,4
598.7711,753.2494,86,8,10,0.1,1922,3,79,131,4
593.8071,752.3144,86,8,10,58,2196,6,336,131,4
602.4626,752.3144,86,8,10,1,1922,3,33,131,4
662.3373,752.8709,86,8,10,0.1,2083,9,74,131,3
598.4119,751.7578,86,8,10,0.1,1983,5,65,131,4
585.8912,751.3904,86,8,10,0.5,2055,12,201,131,6
665.1146,751.7578,86,8,10,0.1,1834,5,131,131,6
667.3255,751.7578,86,8,10,0.3,1818,4,150,131,5
593.2707,750.8338,86,8,10,0.1,2026,3,300,131,3
594.7511,749.9099,86,8,10,0.3,2072,6,191,131,3
587.7575,749.5314,86,8,10,5,1815,12,185,131,8
594.2025,749.5314,86,8,10,0.1,2114,3,83,131,3
594.5735,748.9748,86,8,10,0.2,2205,9,102,131,3
638.4332,748.6075,86,8,10,0.1,1531,9,65,131,5
589.6128,747.6836,86,8,10,1,1760,5,230,131,6
591.459,747.6836,86,8,10,0.4,1958,11,229,131,6
591.4793,745.8246,86,8,10,0.2,1708,7,245,131,6
658.3752,745.0787,86,8,10,0.1,1268,1,166,131,1
587.8178,743.9656,86,8,10,2.5,1340,5,178,131,5
591.4995,743.9656,86,8,10,0.4,1460,9,166,131,6
595.1812,743.9656,86,8,10,0.2,1517,7,238,131,6
595.1812,743.9656,86,8,10,2,1517,7,238,131,6
658.7468,744.5222,86,8,10,0.1,1249,3,6,131,1
576.7813,742.1177,86,8,10,0.7,1295,6,326,131,8
766.1905,743.5982,86,8,10,30,835,10,17,131,9
584.1449,742.1177,86,8,10,75,1101,4,27,131,7
657.8494,742.8524,86,8,10,0,1273,5,346,131,7
563.8977,740.2587,86,8,10,4,1524,8,91,131,5
578.6364,740.2587,86,8,10,0.4,1479,5,279,131,6
744.4555,740.2587,86,8,10,50,1486,6,107,131,1
751.8635,740.2587,86,8,10,2,1289,13,286,131,1
574.974,738.3997,86,8,10,35.1,1497,5,298,131,5
576.8205,738.3997,86,8,10,0.2,1281,6,338,131,5
764.584,739.8914,86,8,10,1400,744,16,288,131,9
571.3112,736.5519,86,8,10,3.5,1341,5,300,131,5
574.9933,736.5519,86,8,10,0.5,1500,8,309,131,5
574.9933,736.5519,86,8,10,1,1500,8,309,131,5
742.7361,736.5852,86,8,10,1,1795,8,96,131,8
571.3497,732.8339,86,8,10,0.7,1604,5,249,131,6
576.8789,732.8339,86,8,10,2.5,1698,2,296,131,6
578.7145,732.8339,86,8,10,1,1704,4,154,131,6
586.0904,732.8339,86,8,10,0.4,1712,9,234,131,6
575.0513,730.986,86,8,10,2,1643,4,182,131,6
534.5171,729.127,86,8,10,0.2,1643,3,246,131,6
573.2237,729.127,86,8,10,0.4,1589,7,117,131,6
746.4859,729.127,86,8,10,5,1247,10,232,131,7
560.3476,727.268,86,8,10,4,1463,6,281,131,5
562.1835,727.268,86,8,10,2,1462,5,339,131,5
529.0227,725.4201,86,8,10,0.1,1402,5,266,131,7
761.9914,727.4572,86,8,10,700,1257,11,219,131,1
753.9211,727.2346,86,8,10,50,729,1,345,131,9
571.426,725.4201,86,8,10,1,1585,6,176,131,6
694.7924,721.4016,86,8,10,110,1190,7,358,131,1
718.9812,717.9953,86,8,10,1,1248,6,122,131,1
634.4032,713.3868,86,8,10,0.1,1341,3,9,131,7
643.3817,711.7838,86,8,10,0.8,1341,2,99,131,9
610.3354,706.8636,86,8,10,0.1,2120,4,345,131,6
608.5075,705.0046,86,8,10,1.1,1772,11,293,131,6
485.9174,701.487,86,8,10,0.5,1404,8,188,131,8
506.2002,701.2977,86,8,10,13,1102,5,338,131,7
531.0953,701.2977,86,8,10,0.3,1718,7,123,131,5
486.8701,697.4016,86,8,10,1,1311,7,19,131,7
590.1306,698.5148,86,8,10,0.1,2316,6,167,131,3
577.2379,697.5909,86,8,10,0.1,1886,8,301,131,6
526.5319,695.7319,86,8,10,11,1461,4,99,131,5
528.3799,695.7319,86,8,10,1.5,1627,1,184,131,5
488.7444,694.2514,86,8,10,0.1,1402,2,4.01,131,7
533.0026,694.8079,86,8,10,0.2,1571,0,139,131,7
512.7163,693.8729,86,8,10,0.7,1578,3,235,131,7
491.5218,692.9489,86,8,10,0.1,1382,14,75,131,7
514.5725,692.9489,86,8,10,0.2,1627,1,235,131,7
769.0805,693.8395,86,8,10,100,634,3,19,131,1
502.6197,689.2421,86,8,10,0.3,1378,5,315,131,7
533.0533,689.2421,86,8,10,0.2,1624,3,159,131,5
507.2395,687.3831,86,8,10,0.3,1482,1,27,131,7
530.3034,687.3831,86,8,10,0.1,1585,1,55,131,7
544.2223,678.1104,86,8,10,0.1,1649,6,348,131,7
540.5337,677.1753,86,8,10,0.2,1766,5,208,131,5
544.2308,677.1753,86,8,10,0.1,1802,3,202,131,5
553.4684,675.3274,86,8,10,5,1534,1,157,131,7
597.801,669.7616,86,8,10,1,1602,3,215,131,5
653.2327,662.3367,86,8,10,60,1208,4,331,131,1
655.1149,662.3367,86,8,10,1,1273,5,29,131,9
647.8713,645.6392,86,8,10,1,973,7,196,131,9
651.5456,643.7468,86,8,10,1,960,6,225,131,9
642.4098,638.1809,86,8,10,260,1415,8,65,131,9
710.9945,914.2807,86,8,11,0.1,1646,1,97,132,8
713.424,911.8763,86,8,11,0.5,1697,4,80,132,8
700.8322,906.867,86,8,11,0.1,1695,9,128,132,4
711.1371,905.3754,86,8,11,0.3,1729,4,18,132,4
724.9778,901.3012,86,8,11,0.3,1518,13,136,132,7
744.6543,900.3661,86,8,11,0.1,1159,10,158,132,2
757.2288,890.5368,86,8,11,4800,1086,17,144,132,8
776.9454,881.0748,86,8,11,89,1418,8,82,132,1
734.4506,879.1268,86,8,11,0.1,1215,2,300,132,1
776.4318,878.8485,86,8,11,0.3,1587,10,56,132,1
778.8854,874.5851,86,8,11,1,1584,13,90,132,2
775.9709,873.4719,86,8,11,66,1533,7,245,132,1
762.0022,873.2826,86,8,11,0.6,1506,4,78,132,6
774.5025,872.9153,86,8,11,11,1491,6,48,132,8
774.5025,872.9153,86,8,11,11,1491,6,48,132,8
776.0052,871.4237,86,8,11,0.3,1526,2,329,132,2
775.085,871.0563,86,8,11,1,1561,3,56,132,2
775.2756,870.8671,86,8,11,1,1561,2,99,132,2
776.0238,870.3105,86,8,11,0.3,1566,2,151,132,2
781.7267,869.5758,86,8,11,7,1496,7,25,132,1
775.4846,869.5758,86,8,11,0.3,1593,2,160,132,1
787.0803,868.6407,86,8,11,0.3,1527,3,44,132,1
776.967,868.6407,86,8,11,3,1522,3,141,132,6
718.4986,868.2956,86,8,11,593,875,10,267,132,5
775.3188,868.2734,86,8,11,27,1523,6,208,132,6
787.6441,867.906,86,8,11,33,1547,3,38,132,8
779.185,867.906,86,8,11,0.1,1523,4,222,132,6
783.7998,866.971,86,8,11,10,1529,2,224,132,2
777.1824,866.971,86,8,11,27,1463,2,198,132,5
709.3253,866.6704,86,8,11,3,1280,2,118,132,6
786.5632,866.6036,86,8,11,19,1585,0,315,132,2
781.6095,866.047,86,8,11,20,1463,3,232,132,6
711.6552,865.0452,86,8,11,0.1,1177,2,57,132,6
760.5057,863.6315,86,8,11,30,1310,4,122,132,5
681.8347,861.7947,86,8,11,2,1190,9,192,132,6
760.1928,860.4812,86,8,11,2,1280,6,112,132,5
709.424,860.1584,86,8,11,0.1,1322,2,140,132,7
731.8947,859.368,86,8,11,15,1402,5,92,132,6
739.4287,859.368,86,8,11,0.1,1428,1,251,132,6
786.6909,859.0007,86,8,11,0.1,1524,2,240,132,6
752.716,856.2177,86,8,11,960,1158,0,37,132,7
777.9152,856.0285,86,8,11,10,1405,0,2,132,1
709.5217,853.6574,86,8,11,1,1064,0,0.00892,132,5
716.4416,852.0211,86,8,11,12,976,1,307,132,7
741.4732,852.099,86,8,11,9,1438,4,92,132,7
741.4987,850.4626,86,8,11,4,1462,4,110,132,2
732.5431,848.8263,86,8,11,23,1380,2,268,132,5
732.5431,848.8263,86,8,11,80,1380,2,268,132,5
732.5431,848.8263,86,8,11,32,1380,2,268,132,5
670.5487,847.1454,86,8,11,20,873,2,158,132,5
739.3856,842.2808,86,8,11,0.1,1341,1,282,132,5
835.1934,839.5202,86,8,11,0.1,1452,11,300,132,6
790.5213,838.2178,86,8,11,1300,1185,21,67,132,2
714.1906,825.9729,86,8,11,225,1523,11,310,132,6
717.1976,821.8875,86,8,11,15,2127,9,355,132,5
825.5884,820.2178,86,8,11,300,2018,9,9,132,4
799.009,814.4738,86,8,11,0.1,1746,7,272,132,8
625.6871,808.2512,86,8,11,0.1,1247,8,252,132,7
623.4323,806.6482,86,8,11,0.1,1069,2,285,132,2
655.2566,805.0341,86,8,11,0.1,1523,6,85,132,6
666.6626,801.8171,86,8,11,1,1279,5,266,132,1
666.6626,801.8171,86,8,11,2,1279,5,266,132,1
666.6839,800.203,86,8,11,0.1,1280,6,242,132,1
666.6839,800.203,86,8,11,0.1,1280,6,242,132,1
666.6839,800.203,86,8,11,0.1,1280,6,242,132,1
575.6488,799.023,86,8,11,65,1271,3,277,132,7
787.3627,793.8802,86,8,11,0.1,1469,6,293,132,4
651.3418,792.5777,86,8,11,2,1645,5,173,132,7
771.0353,790.3514,86,8,11,1,1592,7,58,132,8
568.9786,786.0768,86,8,11,0.1,1461,3,221,132,5
626.9215,771.4275,86,8,11,0.1,1953,12,173,132,4
623.1371,764.3811,86,8,11,2,1890,11,310,132,7
638.2563,763.4461,86,8,11,6,2294,12,86,132,4
626.1099,762.5221,86,8,11,6,2321,8,27,132,4
626.5909,720.589,86,8,11,0.1,1775,7,99,132,6
522.7633,705.0046,86,8,11,0.2,1601,11,208,132,2
501.7701,697.9582,86,8,11,1,1182,6,307,132,9
503.4663,697.5909,86,8,11,3,1317,7,110,132,7
658.7686,662.3367,86,8,11,1,1503,4,118,132,9
653.3306,653.0974,86,8,11,1,1730,10,237,132,9
725.4168,866.6704,86,8,12,32,1161,7,353,133,1
781.9766,865.8578,86,8,12,0.1,1462,2,286,133,5
695.5632,865.0452,86,8,12,0.1,1219,3,15,133,6
716.2435,865.0452,86,8,12,12,1169,2,282,133,5
716.2683,863.42,86,8,12,42,1173,1,301,133,6
716.2932,861.7947,86,8,12,0.1,1231,2,325,133,5
679.553,860.1584,86,8,12,0.8,976,1,257,133,6
716.3181,860.1584,86,8,12,14,1222,2,333,133,5
691.0708,858.5331,86,8,12,0.1,1215,3,152,133,6
695.7077,855.2827,86,8,12,12,1127,3,194,133,6
698.0133,855.2827,86,8,12,0.1,1127,2,176,133,5
741.4987,850.4626,86,8,12,6,1462,4,110,133,2
809.4692,849.3495,86,8,12,30,1576,13,56,133,1
663.6753,845.5202,86,8,12,0.1,1106,1,13,133,6
623.4523,805.0341,86,8,12,0.1,1158,7,329,133,2
724.1964,742.1511,86,8,12,1,1158,2,231,133,9
691.2362,725.4535,86,8,12,15,1316,6,157,133,7
575.128,723.5611,86,8,12,1,1462,7,119,133,5
716.1182,873.1825,86,8,13,0.1,732,12,76,134,2
611.9363,761.9655,86,8,13,10,1583,3,293,134,5
692.3283,910.2065,86,8,14,0.1,1040,2,335,135,6
731.5293,747.717,86,8,15,1,1469,8,358,136,1
591.4793,745.8246,86,8,15,0.7,1708,7,245,136,6
545.4659,740.2587,86,8,15,0.2,1650,8,255,136,6
556.5228,740.2587,86,8,15,0.7,1653,4,102,136,6
624.7101,740.2587,86,8,15,0.3,1460,10,16,136,5
521.5873,732.8339,86,8,15,0.2,1402,3,17,136,7
532.6813,729.127,86,8,15,1.5,1704,2,180,136,8
532.6991,727.268,86,8,15,0.2,1691,8,232,136,5
626.6854,712.0621,86,8,15,0.1,1405,3,18,136,5
728.012,847.1454,86,8,16,1,1103,1,5.01,137,5
811.0562,842.3031,86,8,16,3,1812,2,45,137,4
808.7241,838.5851,86,8,16,0.3,1889,6,216,137,4
808.6249,833.9543,86,8,16,1,1769,5,268,137,6
806.104,830.2363,86,8,16,0.1,1948,2,330,137,4
806.1254,828.945,86,8,16,0.1,1928,1,320,137,4
802.6862,825.9729,86,8,16,0.3,1828,1,87,137,4
802.3382,824.3031,86,8,16,0.1,1951,15,134,137,8
753.2514,797.7763,86,8,16,0.1,2050,16,63,137,4
533.1686,774.8227,86,8,16,0.8,1196,4,279,137,7
561.1618,772.3514,86,8,16,3,1220,4,47,137,7
488.9985,769.3904,86,8,16,0.2,1136,4,103,137,7
553.8473,768.088,86,8,16,0.1,1280,5,232,137,2
550.7282,766.229,86,8,16,0.1,1103,6,281,137,7
508.7209,765.1492,86,8,16,0.1,713,5,312,137,1
513.115,758.7485,86,8,16,0.1,851,7,347,137,9
517.6025,758.7485,86,8,16,0.1,904,7,278,137,9
497.4015,757.1344,86,8,16,195,641,8,348,137,7
501.8892,757.1344,86,8,16,0.1,745,4,83,137,9
687.8398,740.6372,86,8,16,78,1342,4,34,137,7
545.1226,718.9192,86,8,16,0.1,1249,6,169,137,9
470.1646,710.5704,86,8,16,0.1,1911,3,121,137,7
485.1418,705.5612,86,8,16,0.1,1240,9,336,137,7
566.1001,705.0046,86,8,16,0.1,2292,16,195,137,7
566.1001,705.0046,86,8,16,0.1,2292,16,195,137,7
566.1001,705.0046,86,8,16,0.1,2292,16,195,137,7
519.0957,703.1567,86,8,16,0.1,1850,4,196,137,5
525.5546,702.2217,86,8,16,0.1,1557,5,269,137,5
527.4108,701.2977,86,8,16,0.1,1539,2,270,137,5
557.8381,701.2977,86,8,16,0.1,1246,6,260,137,7
560.9784,700.3738,86,8,16,0.1,1521,7,224,137,5
534.7969,699.4387,86,8,16,1,1606,4,211,137,5
519.1374,698.5148,86,8,16,0.1,1370,6,32,137,7
527.4362,698.5148,86,8,16,0.1,1482,3,351,137,7
528.3546,698.5148,86,8,16,0.2,1517,0,307,137,7
516.3959,695.7319,86,8,16,0.1,1404,1,260,137,7
516.3959,695.7319,86,8,16,0.1,1404,1,260,137,7
531.1462,695.7319,86,8,16,0.5,1580,4,150,137,5
529.3152,693.8729,86,8,16,0.1,1583,1,105,137,7
530.2531,692.9489,86,8,16,0.1,1584,2,35,137,7
524.7367,691.09,86,8,16,0.1,1699,3,84,137,5
520.163,686.4592,86,8,16,0.1,1744,5,174,137,5
516.4938,684.6002,86,8,16,0.1,1655,6,186,137,5
517.4205,683.6762,86,8,16,0.1,1773,5,197,137,5
525.7378,681.8172,86,8,16,0.2,1691,1,141,137,5
531.2719,681.8172,86,8,16,1,1646,6,75,137,5
525.8917,664.1957,86,8,16,0.1,1585,2,317,137,7
527.1983,662.8933,86,8,16,0.1,1585,3,0.00619,137,7
709.424,860.1584,86,8,17,0.1,1322,2,140,138,7
499.8086,739.4572,86,8,17,0.1,1650,3,97,138,5
519.5635,702.8116,86,8,17,0.8,1807,7,183,138,5
808.0638,834.5109,86,8,18,0.2,1647,3,331,139,6
706.5249,808.5295,86,8,18,10,2256,9,232,139,5
650.8981,706.4962,86,8,18,0.1,1422,3,357,139,1
746.9244,695.7319,86,8,18,300,732,1,54,139,9
492.9607,675.628,86,8,18,0.1,1411,6,82,139,9
492.9607,675.628,86,8,19,0.8,1411,6,82,140,9
633.2051,799.6241,86,8,20,0.2,1613,7,64,141,6
772.5901,734.3255,86,8,20,0.1,1593,3,329,141,9
587.3924,695.7319,86,8,20,0.1,2006,6,170,141,6
588.3219,695.7319,86,8,20,0.1,2005,6,188,141,6
608.7775,679.0343,86,8,20,0.1,1843,2,230,141,6
490.7599,674.0362,86,8,20,7,1611,3,84,141,9
575.7653,658.6299,86,8,20,0.2,1855,5,202,141,6
571.5931,651.205,86,8,20,0.1,1879,6,66,141,6
732.0529,885.65,86,8,21,0.1,1066,6,303,142,2
533.2729,762.3329,86,8,21,0.1,975,1,347,142,9
535.7659,739.4572,86,8,21,0.1,1337,1,294,142,7
481.9975,720.166,86,8,21,75,982,6,270,142,9
626.5826,721.3348,86,8,21,0.1,1740,7,68,142,6
634.3132,721.4016,86,8,21,0.1,1443,4,160,142,7
649.4602,703.5241,86,8,21,0.1,1600,7,52,142,7
518.241,694.8079,86,8,21,0.1,1463,1,225,142,7
528.3882,694.8079,86,8,21,0.1,1594,2,66,142,5
535.7691,694.8079,86,8,21,0.1,1497,1,94,142,7
564.2419,694.73,86,8,21,0.1,1279,6,1.01,142,7
527.4782,693.8729,86,8,21,0.1,1651,1,123,142,5
515.5235,689.2421,86,8,21,0.1,1463,3,297,142,7
538.5867,689.2421,86,8,21,0.1,1487,0,108,142,8
565.9743,688.3738,86,8,21,0.1,1464,0,228,142,5
502.6514,685.5241,86,8,21,0.1,1524,7,196,142,7
522.9626,682.7412,86,8,21,0.1,1524,5,192,142,7
551.8211,653.064,86,8,21,1,1521,2,328,142,7
693.6709,918.7334,86,8,22,0.5,1214,14,127,143,6
704.138,906.867,86,8,22,0.1,1768,0,213,143,8
672.9076,882.5554,86,8,22,1,1389,6,218,143,2
652.5622,866.4144,86,8,22,0.1,1524,3,4,143,2
658.0767,866.4144,86,8,22,0.1,1585,8,143,143,4
654.4189,864.5665,86,8,22,0.1,1543,0,45,143,2
525.7221,798.511,86,8,22,0.1,1646,0,119,143,6
524.1246,792.767,86,8,22,0.1,1584,3,127,143,7
521.367,792.3885,86,8,22,0.1,1572,1,165,143,2
510.3322,791.2753,86,8,22,0.1,1506,1,229,143,7
506.6795,788.6817,86,8,22,0.1,1340,2,234,143,5
514.9813,787.0119,86,8,22,0.1,1287,1,135,143,5
498.786,785.8987,86,8,22,8,1249,1,125,143,7
514.9999,785.1529,86,8,22,0.1,1368,2,190,143,5
515.5763,782.7484,86,8,22,0.1,1247,7,212,143,7
482.3471,781.2234,86,8,22,0.1,1218,3,263,143,7
599.9034,782.9266,86,8,22,0.2,1698,4,351,143,6
483.6319,772.5407,86,8,22,0.2,1096,4,71,143,7
576.2372,757.8802,86,8,22,0.1,1828,12,207,143,6
576.6429,755.0973,86,8,22,0.1,1491,5,247,143,6
578.5575,747.6836,86,8,22,0.1,1278,5,238,143,5
600.6887,745.8246,86,8,22,0.1,2267,8,132,143,4
602.535,745.8246,86,8,22,0.1,2039,11,172,143,3
551.4513,744.2773,86,8,22,0.1,1219,7,295,143,1
602.5556,743.9656,86,8,22,0.1,1810,6,135,143,6
606.2373,743.9656,86,8,22,0.1,1730,1,196,143,8
569.4067,742.1177,86,8,22,0.2,1330,5,108,143,7
560.2536,736.5519,86,8,22,0.1,1587,5,257,143,6
563.9548,734.6929,86,8,22,0.1,1732,8,95,143,5
571.3497,732.8339,86,8,22,0.1,1604,5,249,143,6
584.2437,732.8339,86,8,22,0.1,1559,4,218,143,6
607.7626,733.0231,86,8,22,0.1,1280,2,284,143,5
554.7994,729.127,86,8,22,0.1,1574,4,210,143,5
556.6352,729.127,86,8,22,0.1,1518,5,140,143,5
560.3289,729.127,86,8,22,0.1,1622,6,183,143,5
631.2732,730.0509,86,8,22,0.1,1392,4,15,143,5
532.6991,727.268,86,8,22,0.1,1691,8,232,143,5
547.4413,727.268,86,8,22,0.1,1159,4,233,143,7
549.2882,727.268,86,8,22,0.1,1186,4,206,143,7
457.2785,718.563,86,8,22,0.1,1561,10,75,143,5
534.7402,705.5612,86,8,22,0.1,1340,3,284,143,7
486.2622,703.8914,86,8,22,0.1,1183,7,60,143,7
484.0556,703.1567,86,8,22,0.1,1419,0,300,143,7
536.0743,701.2977,86,8,22,0.1,1559,7,202,143,6
509.8977,699.8172,86,8,22,0.1,1336,2,140,143,8
599.3875,695.7319,86,8,22,0.4,2016,7,235,143,7
636.2649,696.0992,86,8,22,0.1,1680,4,164,143,6
522.0096,686.6373,86,8,22,0.1,1768,0,18,143,7
645.7355,669.795,86,8,22,1,1601,4,123,143,7
499.1925,656.7709,86,8,22,0.1,1640,3,39,143,7
676.0604,868.2734,86,8,23,0.1,1272,2,220,144,6
656.4849,866.6704,86,8,23,0.1,1582,10,184,144,4
808.428,834.5109,86,8,23,0.2,1790,7,264,144,6
703.1939,809.8319,86,8,23,0.3,2020,6,230,144,7
553.2694,786.0768,86,8,23,0.1,1219,3,123,144,7
484.2776,777.9841,86,8,23,0.1,1154,5,80,144,7
772.1243,778.8524,86,8,23,0.1,1453,7,202,144,7
506.4334,752.3144,86,8,23,80,758,4,277,144,9
488.4736,750.7114,86,8,23,0.1,1300,12,79,144,7
553.6904,745.8802,86,8,23,0.1,1548,10,178,144,7
502.0826,736.2402,86,8,23,0.1,1578,8,51,144,5
635.8741,730.986,86,8,23,0.1,1401,2,89,144,5
637.5329,730.986,86,8,23,0.1,1336,2,81,144,5
637.7852,708.7226,86,8,23,1,1940,10,95,144,9
705.2335,809.2753,86,8,24,0.3,2174,7,245,145,5
687.1922,795.3718,86,8,25,0.1,1193,15,9.01,146,1
670.9633,864.5665,86,8,26,0.1,1070,3,87,147,6
649.3013,832.9859,86,8,26,39,1673,7,83,147,2
681.7159,869.932,86,8,27,0.1,1314,0,146,148,4
733.2225,807.9729,86,8,27,0.2,2566,2,107,148,4
496.6158,781.8134,86,8,27,0.1,1160,3,149,148,7
740.2388,781.0787,86,8,27,0.1,2050,10,144,148,4
668.7586,739.5129,86,8,27,0.3,1344,2,64,148,7
527.0987,790.3514,86,8,28,0.1,1415,1,193,149,7
826.0762,790.5406,86,8,28,0.1,1949,9,253,149,4
516.5321,778.8524,86,8,28,0.1,970,3,211,149,7
581.9246,777.3607,86,8,28,0.1,1094,10,334,149,4
504.9615,775.6909,86,8,28,0.5,788,9,245,149,7
557.3946,745.8246,86,8,28,0.1,1344,5,271,149,5
543.649,738.3997,86,8,28,0.1,1498,3,300,149,5
479.1897,732.8339,86,8,28,1,907,4,83,149,9
541.8572,732.8339,86,8,28,0.1,1646,8,174,149,5
484.2842,715.3459,86,8,28,60,1425,6,330,149,7
474.7546,713.3534,86,8,28,0.1,1735,6,40,149,6
615.7769,715.2124,86,8,28,0.1,1949,5,81,149,7
462.6012,711.5055,86,8,28,0.1,1659,3,248,149,5
626.8489,714.2884,86,8,28,1,1557,4,148,149,5
465.7532,708.9007,86,8,28,0.1,1629,2,291,149,5
465.5666,708.7226,86,8,28,0.1,1584,2,291,149,5
463.7361,707.9768,86,8,28,0.1,1707,1,318,149,5
470.2058,705.5612,86,8,28,0.1,1830,5,249,149,7
595.8789,677.1753,86,8,28,0.1,1699,6,64,149,6
605.1104,677.1753,86,8,28,0.1,1752,5,210,149,6
599.0409,675.3274,86,8,28,0.1,1547,2,41,149,5
599.5944,675.3274,86,8,28,0.1,1528,1,60,149,7
597.7643,673.4685,86,8,28,0.1,1670,4,75,149,5
581.1777,671.6095,86,8,28,0.1,1644,6,104,149,7
714.6176,928.5739,86,8,29,0.1,1059,4,354,150,1
732.1747,899.2529,86,8,29,0.1,1219,8,154,150,2
683.3371,897.9616,86,8,29,0.1,1557,5,60,150,4
674.8947,897.2158,86,8,29,0.1,1461,1,210,150,7
675.6444,896.47,86,8,29,0.2,1510,7,243,150,2
803.8557,875.5869,86,8,29,4,904,5,235,150,8
803.8837,873.9728,86,8,29,9,915,14,185,150,8
797.7941,865.1231,86,8,29,40,662,10,126,150,1
805.9026,864.3773,86,8,29,2,920,11,350,150,8
797.12,861.9617,86,8,29,20,509,9,307,150,8
791.3389,855.4719,86,8,29,30,979,18,119,150,8
723.3127,818.9265,86,8,29,0.1,2191,14,84,150,4
715.0024,807.9729,86,8,29,0.1,1502,20,266,150,6
711.383,803.8987,86,8,29,2,2154,9,64,150,5
603.7609,799.6241,86,8,29,0.1,1463,1,59,150,6
538.8351,794.0583,86,8,29,0.1,1441,0,257,150,7
823.867,790.5406,86,8,29,0.1,2087,9,157,150,4
821.6845,788.8709,86,8,29,0.1,1950,7,178,150,2
734.255,787.7577,86,8,29,0.1,2282,20,174,150,4
530.1116,783.1158,86,8,29,0.2,1309,4,142,150,5
817.1658,784.0397,86,8,29,0.1,1583,2,293,150,1
739.1446,780.3329,86,8,29,0.1,1849,9,243,150,4
730.1831,775.6909,86,8,29,0.1,1456,2,227,150,1
502.0236,742.6743,86,8,29,0.1,1249,9,52,150,8
502.0236,742.6743,86,8,29,0.1,1249,9,52,150,8
639.2263,744.1548,86,8,29,0.1,1498,6,221,150,5
667.7419,735.8283,86,8,29,0.1,1660,8,47,150,5
640.8903,734.2253,86,8,29,0.8,1400,2,183,150,5
633.9954,733.7689,86,8,29,0.1,1341,4,22,150,5
640.2761,732.8339,86,8,29,0.1,1280,3,268,150,7
634.0081,732.6558,86,8,29,0.1,1356,1,20,150,5
636.5221,724.6075,86,8,29,0.1,1226,2,91,150,7
623.4298,723.3719,86,8,29,0.1,1759,7,25,150,6
728.0899,723.5611,86,8,29,1,1235,2,167,150,1
586.3038,712.4294,86,8,29,0.1,1181,2,327,150,1
612.1322,710.5704,86,8,29,0.2,1878,4,195,150,6
634.6357,710.3923,86,8,29,0.1,1734,12,81,150,7
601.1182,705.9397,86,8,29,0.2,1587,5,241,150,6
599.8285,704.4257,86,8,29,0.1,1461,9,35,150,6
634.4277,692.0584,86,8,29,1,1581,8,90,150,6
636.3596,687.3831,86,8,29,0.1,1507,8,75,150,1
636.3596,687.3831,86,8,29,0.2,1507,8,75,150,1
501.8539,672.4332,86,8,29,1,1524,3,86,150,9
623.6474,667.9026,86,8,29,0.1,1780,5,122,150,5
704.7351,926.7149,86,8,30,0.1,1021,6,24,151,2
700.4994,842.2586,86,8,30,1,1022,6,249,151,8
686.7032,830.7929,86,8,30,0.1,1396,3,279,151,6
510.9062,753.9173,86,8,30,1,776,8,258,151,9
768.731,719.8877,86,8,30,2,1375,3,274,151,9
570.6933,705.9397,86,8,30,0.1,1674,12,29,151,8
530.8918,779.2197,86,9,2,0.1,1115,4,155,154,1
760.073,811.2011,86,9,5,0.1,1530,7,47,157,4
542.3542,792.3885,86,9,5,0.2,1424,0,201,157,7
616.5992,808.2512,86,9,6,0.1,1096,1,23,158,2
517.388,687.3831,86,9,6,0.1,1561,2,283,158,7
817.4674,877.201,86,9,7,3,1219,3,224,159,1
762.3661,873.2826,86,9,7,0.1,1484,1,75,159,6
709.2508,871.5572,86,9,7,0.1,1148,4,47,159,6
658.0767,866.4144,86,9,7,0.1,1585,8,143,159,4
663.5913,866.4144,86,9,7,0.1,1275,8,233,159,6
771.5355,863.6315,86,9,7,0.1,1269,4,331,159,5
711.7294,860.1584,86,9,7,0.1,1269,1,107,159,7
717.3671,859.368,86,9,7,0.1,1231,2,11,159,2
748.0887,858.6222,86,9,7,0.2,1409,8,134,159,2
817.4028,858.2548,86,9,7,0.1,1268,15,76,159,2
817.5936,858.0656,86,9,7,0.1,1259,15,76,159,2
733.3848,857.8875,86,9,7,0.1,1351,3,32,159,6
733.3964,857.1417,86,9,7,0.1,1386,2,294,159,6
715.2256,855.1046,86,9,7,0.1,1123,3,194,159,8
789.1387,855.1046,86,9,7,0.1,1235,10,153,159,1
748.1621,853.9914,86,9,7,0.1,1217,5,307,159,5
752.4139,852.3216,86,9,7,0.2,1219,2,324,159,5
821.9217,852.1324,86,9,7,1,788,14,331,159,2
